"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","Segment"
14589,7.34652777777778,1,39.75,4,1,1,"411","Potential Loyalists"
14590,60.3298611111111,20,2993.37,2,5,5,"255","At Risk"
14593,33.2986111111111,9,3048.38,3,5,5,"355","Loyal Customers"
14594,9.25486111111111,1,255,4,1,2,"412","Potential Loyalists"
14595,89.3013888888889,2,423.85,1,2,2,"122","Others"
14596,262.325,1,222.22,0,1,1,"011","Others"
14597,15.2659722222222,4,1318.39,3,4,4,"344","Loyal Customers"
14598,205.2875,1,162.07,0,1,1,"011","Others"
14599,26.2166666666667,2,457.89,3,2,2,"322","Others"
14600,29.1701388888889,1,471.84,3,1,2,"312","Others"
14602,292.176388888889,1,205.36,0,1,1,"011","Others"
14604,269.292361111111,1,143.86,0,1,1,"011","Others"
14605,10.2458333333333,4,921.56,4,4,3,"443","Loyal Customers"
14606,2.32847222222222,102,18482.1,4,5,5,"455","Champions"
14607,103.268055555556,8,7553.63,1,5,5,"155","At Risk"
14608,15.1729166666667,7,1567.79,4,5,4,"454","Champions"
14609,26.4076388888889,6,884.64,3,4,3,"343","Loyal Customers"
14610,31.3770833333333,2,24.35,3,2,1,"321","Others"
14611,79.4458333333333,2,604.33,1,2,3,"123","Others"
14612,51.1666666666667,1,877.7,2,1,3,"213","Others"
14613,316.290972222222,1,76.32,0,1,1,"011","Others"
14614,22.2895833333333,1,295.13,3,1,2,"312","Others"
14615,30.2673611111111,5,951.76,3,4,3,"343","Loyal Customers"
14616,21.1444444444444,2,121.7,3,2,1,"321","Others"
14617,38.3472222222222,2,190.47,2,2,1,"221","Others"
14618,12.4006944444444,4,788.88,4,4,3,"443","Loyal Customers"
14619,177.222222222222,1,896.8,0,1,3,"013","Others"
14621,147.507638888889,4,1212.21,1,4,4,"144","At Risk"
14623,16.1909722222222,5,1130.28,3,4,4,"344","Loyal Customers"
14624,51.1979166666667,4,588.22,2,4,3,"243","At Risk"
14625,10.3111111111111,9,3598.25,4,5,5,"455","Champions"
14626,31.4430555555556,7,2619.65,3,5,5,"355","Loyal Customers"
14627,15.1451388888889,1,462.75,4,1,2,"412","Potential Loyalists"
14628,78.0673611111111,3,1326.04,1,3,4,"134","At Risk"
14630,120.140972222222,1,338.65,1,1,2,"112","Others"
14631,22.3916666666667,3,1018.71,3,3,4,"334","Loyal Customers"
14634,73.3895833333333,4,2124.46,1,4,4,"144","At Risk"
14635,89.3847222222222,1,215.22,1,1,1,"111","Others"
14637,313.172916666667,1,106.68,0,1,1,"011","Others"
14639,44.2597222222222,3,1994.47,2,3,4,"234","At Risk"
14640,45.4277777777778,4,1541.98,2,4,4,"244","At Risk"
14643,253.477777777778,3,986.08,0,3,3,"033","At Risk"
14644,50.4104166666667,5,1416.96,2,4,4,"244","At Risk"
14645,270.352777777778,1,279.8,0,1,2,"012","Others"
14646,10.1479166666667,78,248396.5,4,5,5,"455","Champions"
14647,159.273611111111,1,270,1,1,2,"112","Others"
14648,52.2840277777778,15,4466.65,2,5,5,"255","At Risk"
14649,18.2513888888889,5,2248.6,3,4,5,"345","Loyal Customers"
14650,224.981944444444,1,62.5,0,1,1,"011","Others"
14651,30.1638888888889,7,1371.77,3,5,4,"354","Loyal Customers"
14653,149.320833333333,5,1666.41,1,4,4,"144","At Risk"
14654,374.294444444444,1,246.86,0,1,1,"011","Others"
14655,24.3145833333333,3,1946.28,3,3,4,"334","Loyal Customers"
14656,51.2743055555556,3,498.95,2,3,2,"232","At Risk"
14657,65.1861111111111,2,601.97,2,2,3,"223","Others"
14662,63.2708333333333,3,635.06,2,3,3,"233","At Risk"
14663,66.2777777777778,2,490.6,2,2,2,"222","Others"
14665,63.2229166666667,2,913.95,2,2,3,"223","Others"
14667,1.2375,31,12418.01,4,5,5,"455","Champions"
14668,81.2069444444444,1,111.63,1,1,1,"111","Others"
14669,269.431944444444,4,1957.54,0,4,4,"044","At Risk"
14670,368.251388888889,1,190.47,0,1,1,"011","Others"
14671,185.265277777778,2,1127.45,0,2,4,"024","Others"
14672,151.401388888889,2,347.59,1,2,2,"122","Others"
14673,3.3,3,1674.41,4,3,4,"434","Loyal Customers"
14674,145.233333333333,1,173.66,1,1,1,"111","Others"
14675,24.31875,1,419.22,3,1,2,"312","Others"
14676,30.3118055555556,6,5808.55,3,4,5,"345","Loyal Customers"
14677,228.425694444444,1,184.91,0,1,1,"011","Others"
14678,215.228472222222,1,403.39,0,1,2,"012","Others"
14679,17.3402777777778,3,1289.44,3,3,4,"334","Loyal Customers"
14680,7.33055555555556,43,28615.27,4,5,5,"455","Champions"
14681,23.1798611111111,3,376.2,3,3,2,"332","Loyal Customers"
14682,64.4222222222222,4,1462.81,2,4,4,"244","At Risk"
14683,224.113194444444,1,146.56,0,1,1,"011","Others"
14684,26.2458333333333,1,228.52,3,1,1,"311","Others"
14685,212.286805555556,8,4536.64,0,5,5,"055","At Risk"
14686,50.0625,5,852.53,2,4,3,"243","At Risk"
14687,36.0451388888889,2,773.68,3,2,3,"323","Others"
14688,9.43333333333333,8,2056.3,4,5,4,"454","Champions"
14690,28.2152777777778,2,422.63,3,2,2,"322","Others"
14692,16.30625,8,1123.59,3,5,4,"354","Loyal Customers"
14693,61.2743055555556,6,992.46,2,4,4,"244","At Risk"
14694,253.010416666667,1,244.31,0,1,1,"011","Others"
14695,155.238194444444,3,1534.22,1,3,4,"134","At Risk"
14696,9.18333333333333,2,688.95,4,2,3,"423","Potential Loyalists"
14699,71.1993055555556,3,593.47,1,3,3,"133","At Risk"
14700,51.3159722222222,2,880.96,2,3,3,"233","At Risk"
14701,78.34375,6,1961.02,1,4,4,"144","At Risk"
14702,1.02638888888889,13,3427.44,4,5,5,"455","Champions"
14704,60.3388888888889,2,258.96,2,3,2,"232","At Risk"
14706,254.369444444444,1,367.54,0,1,2,"012","Others"
14707,71.35,2,139.2,1,3,1,"131","At Risk"
14708,4.31805555555556,3,1085.91,4,3,4,"434","Loyal Customers"
14709,15.35625,12,3965.29,3,5,5,"355","Loyal Customers"
14710,15.2722222222222,9,1300.31,3,5,4,"354","Loyal Customers"
14712,54.2166666666667,1,411,2,1,2,"212","Others"
14713,1.04375,11,2752.51,4,5,5,"455","Champions"
14714,43.09375,3,746.05,2,3,3,"233","At Risk"
14715,78.2895833333333,4,958.07,1,4,3,"143","At Risk"
14716,80.3291666666667,1,235.77,1,1,1,"111","Others"
14717,369.288888888889,1,81.3,0,1,1,"011","Others"
14718,46.2875,1,226.42,2,1,1,"211","Others"
14721,15.2868055555556,1,109.07,3,1,1,"311","Others"
14722,113.227083333333,2,309.1,1,3,2,"132","At Risk"
14723,7.23263888888889,7,927.89,4,5,3,"453","Loyal Customers"
14724,226.274305555556,1,341.9,0,1,2,"012","Others"
14725,30.3430555555556,3,597.16,3,3,3,"333","Loyal Customers"
14726,290.309722222222,1,116.5,0,1,1,"011","Others"
14727,182.271527777778,2,195.15,0,3,1,"031","At Risk"
14728,49.1694444444444,1,190.58,2,1,1,"211","Others"
14729,9.30416666666667,3,586.24,4,3,3,"433","Loyal Customers"
14732,28.1381944444444,11,2814.58,3,5,5,"355","Loyal Customers"
14733,3.35486111111111,4,6579.26,4,4,5,"445","Champions"
14734,61.33125,4,1056.42,2,4,4,"244","At Risk"
14735,24.2652777777778,24,6174.47,3,5,5,"355","Loyal Customers"
14736,121.194444444444,2,374.05,1,3,2,"132","At Risk"
14737,36.3555555555556,1,2389.62,2,1,5,"215","Others"
14738,196.979166666667,2,507.45,0,3,3,"033","At Risk"
14739,3.21041666666667,19,8385.22,4,5,5,"455","Champions"
14740,45.4263888888889,8,2712.85,2,5,5,"255","At Risk"
14741,8.47083333333333,2,497.25,4,3,2,"432","Loyal Customers"
14742,71.2458333333333,1,579.85,1,1,3,"113","Others"
14743,228.399305555556,1,50.48,0,1,1,"011","Others"
14744,2.40277777777778,8,2785.1,4,5,5,"455","Champions"
14745,137.2875,7,1331.15,1,5,4,"154","At Risk"
14746,42.2201388888889,4,593.5,2,4,3,"243","At Risk"
14748,4.40069444444444,7,1736.57,4,5,4,"454","Champions"
14749,115.309027777778,1,310.15,1,1,2,"112","Others"
14750,372.086111111111,1,112.03,0,1,1,"011","Others"
14751,320.266666666667,2,126.45,0,3,1,"031","At Risk"
14753,96.3729166666667,1,306.36,1,1,2,"112","Others"
14754,61.4020833333333,4,909.88,2,4,3,"243","At Risk"
14755,17.2215277777778,14,4962.27,3,5,5,"355","Loyal Customers"
14756,18.44375,2,1914.8,3,3,4,"334","Loyal Customers"
14758,32.4298611111111,3,1380.91,3,3,4,"334","Loyal Customers"
14761,80.2354166666667,1,192.02,1,1,1,"111","Others"
14762,262.184027777778,1,117.05,0,1,1,"011","Others"
14766,2.18611111111111,6,4082.76,4,4,5,"445","Champions"
14767,110.213194444444,1,382.81,1,1,2,"112","Others"
14769,26.2652777777778,9,5097.13,3,5,5,"355","Loyal Customers"
14770,103.386111111111,6,2761.22,1,4,5,"145","At Risk"
14771,257.297916666667,2,594.62,0,3,3,"033","At Risk"
14773,228.397222222222,1,140.55,0,1,1,"011","Others"
14774,164.315972222222,1,241.45,1,1,1,"111","Others"
14775,8.14097222222222,1,406.56,4,1,2,"412","Potential Loyalists"
14776,23.4222222222222,4,1170,3,4,4,"344","Loyal Customers"
14777,39.2993055555556,1,307.56,2,1,2,"212","Others"
14783,295.15625,1,307.3,0,1,2,"012","Others"
14784,25.425,1,159.94,3,1,1,"311","Others"
14786,186.263194444444,1,90.96,0,1,1,"011","Others"
14787,107.224305555556,1,110.65,1,1,1,"111","Others"
14788,232.072916666667,1,476.88,0,1,2,"012","Others"
14790,10.0944444444444,6,1781.56,4,4,4,"444","Champions"
14791,242.400694444444,1,303.63,0,1,2,"012","Others"
14793,171.129861111111,1,396.91,1,1,2,"112","Others"
14794,38.4548611111111,3,633.99,2,3,3,"233","At Risk"
14796,2.38958333333333,11,2865.05,4,5,5,"455","Champions"
14797,143.245833333333,1,300.31,1,1,2,"112","Others"
14798,17.1680555555556,5,550.57,3,4,3,"343","Loyal Customers"
14799,373.363194444444,1,180.45,0,1,1,"011","Others"
14800,5.36875,6,3415.38,4,4,5,"445","Champions"
14802,74.14375,2,1502.98,1,3,4,"134","At Risk"
14805,40.2159722222222,3,536.15,2,3,3,"233","At Risk"
14806,75.1743055555555,1,110.04,1,1,1,"111","Others"
14807,26.3013888888889,2,504.14,3,3,3,"333","Loyal Customers"
14809,257.178472222222,2,686.76,0,3,3,"033","At Risk"
14810,5.32847222222222,3,446.59,4,3,2,"432","Loyal Customers"
14811,23.2861111111111,1,170.5,3,1,1,"311","Others"
14812,234.325,1,178.85,0,1,1,"011","Others"
14813,5.33611111111111,4,888.91,4,4,3,"443","Loyal Customers"
14814,217.24375,1,154.21,0,1,1,"011","Others"
14817,31.3236111111111,5,2849.52,3,4,5,"345","Loyal Customers"
14818,94.2395833333333,3,495.76,1,3,2,"132","At Risk"
14819,130.1125,2,184.34,1,3,1,"131","At Risk"
14820,16.1152777777778,5,767.47,3,4,3,"343","Loyal Customers"
14821,2.47083333333333,7,1230.15,4,5,4,"454","Champions"
14822,121.297916666667,1,157.7,1,1,1,"111","Others"
14824,15.30625,6,2895.2,3,4,5,"345","Loyal Customers"
14825,4.31319444444444,13,2698.17,4,5,5,"455","Champions"
14826,217.459027777778,2,385.2,0,3,2,"032","At Risk"
14828,24.1097222222222,10,7699.7,3,5,5,"355","Loyal Customers"
14829,8.15902777777778,4,995.29,4,4,4,"444","Champions"
14831,316.229166666667,3,1676.57,0,3,4,"034","At Risk"
14832,266.199305555556,1,322.69,0,1,2,"012","Others"
14833,134.413194444444,1,94.8,1,1,1,"111","Others"
14834,43.1,1,485.86,2,1,2,"212","Others"
14835,164.411805555556,2,297,1,3,2,"132","At Risk"
14837,78.4513888888889,5,1810.82,1,4,4,"144","At Risk"
14838,59.1770833333333,2,769.92,2,3,3,"233","At Risk"
14839,54.2916666666667,3,915.28,2,3,3,"233","At Risk"
14840,175.179861111111,1,299.86,1,1,2,"112","Others"
14841,10.2916666666667,8,3867.24,4,5,5,"455","Champions"
14843,72.3069444444444,1,211.8,1,1,1,"111","Others"
14844,66.3381944444444,6,3512.62,2,4,5,"245","At Risk"
14845,235.404166666667,1,150,0,1,1,"011","Others"
14846,63.1208333333333,1,437.4,2,1,2,"212","Others"
14847,43.4277777777778,2,1039.55,2,3,4,"234","At Risk"
14848,40.31875,1,310.56,2,1,2,"212","Others"
14849,9.31805555555556,21,7832.91,4,5,5,"455","Champions"
14850,53.1729166666667,6,1445.21,2,5,4,"254","At Risk"
14851,266.339583333333,1,318.06,0,1,2,"012","Others"
14852,60.21875,12,3295.74,2,5,5,"255","At Risk"
14853,59.1138888888889,3,901.07,2,3,3,"233","At Risk"
14854,26.225,4,1563.03,3,4,4,"344","Loyal Customers"
14855,110.266666666667,5,5874.65,1,4,5,"145","At Risk"
14857,78.2444444444444,5,2478.731,1,4,5,"145","At Risk"
14858,141.381944444444,1,180.75,1,1,1,"111","Others"
14859,190.399305555556,1,351.9,0,1,2,"012","Others"
14861,16.3631944444444,9,1254.94,3,5,4,"354","Loyal Customers"
14865,8.06805555555556,3,77.52,4,3,1,"431","Loyal Customers"
14866,2.21041666666667,8,6460.32,4,5,5,"455","Champions"
14867,31.3958333333333,13,2241.78,3,5,5,"355","Loyal Customers"
14868,16.2555555555556,4,1230.42,3,4,4,"344","Loyal Customers"
14869,24.2444444444444,4,2056.69,3,4,4,"344","Loyal Customers"
14870,49.2104166666667,5,1511.7,2,4,4,"244","At Risk"
14871,129.238194444444,5,726.89,1,4,3,"143","At Risk"
14872,119.310416666667,3,816.6,1,3,3,"133","At Risk"
14873,269.381944444444,1,334.45,0,1,2,"012","Others"
14874,171.210416666667,1,116.18,1,1,1,"111","Others"
14875,77.3972222222222,1,1397.08,1,1,4,"114","Others"
14876,157.211111111111,2,256.7,1,3,2,"132","At Risk"
14877,54.2861111111111,2,425.85,2,3,2,"232","At Risk"
14878,12.2416666666667,16,2600.41,4,5,5,"455","Champions"
14879,320.351388888889,1,185.06,0,1,1,"011","Others"
14882,26.2895833333333,12,2956.95,3,5,5,"355","Loyal Customers"
14884,305.295138888889,1,120.6,0,1,1,"011","Others"
14885,63.3284722222222,2,832.8,2,3,3,"233","At Risk"
14890,254.43125,2,691.6,0,3,3,"033","At Risk"
14891,52.3270833333333,2,552.35,2,3,3,"233","At Risk"
14892,326.460416666667,1,202.35,0,1,1,"011","Others"
14893,253.456944444444,1,571.76,0,1,3,"013","Others"
14894,79.1930555555556,2,837.06,1,3,3,"133","At Risk"
14895,19.2569444444444,18,13980.83,3,5,5,"355","Loyal Customers"
14896,1.31736111111111,7,1614.45,4,5,4,"454","Champions"
14897,45.3638888888889,4,1774.16,2,4,4,"244","At Risk"
14898,7.19166666666667,9,2195.14,4,5,5,"455","Champions"
14899,31.1951388888889,1,1331.38,3,1,4,"314","Others"
14900,158.202777777778,1,13.92,1,1,1,"111","Others"
14901,2.38541666666667,5,860.11,4,4,3,"443","Loyal Customers"
14902,31.3972222222222,2,702.96,3,3,3,"333","Loyal Customers"
14904,44.18125,2,605.05,2,3,3,"233","At Risk"
14905,10.3708333333333,6,1355.24,4,5,4,"454","Champions"
14906,81.1465277777778,1,68.44,1,1,1,"111","Others"
14907,3.40763888888889,10,2664.69,4,5,5,"455","Champions"
14908,99.1402777777778,1,104.1,1,1,1,"111","Others"
14909,73.1284722222222,3,1404.68,1,3,4,"134","At Risk"
14911,1.32222222222222,205,152121.22,4,5,5,"455","Champions"
14912,37.4236111111111,4,1021.4,2,4,4,"244","At Risk"
14913,24.1326388888889,4,2845.7,3,4,5,"345","Loyal Customers"
14915,11.4847222222222,9,1503.77,4,5,4,"454","Champions"
14916,67.2277777777778,4,1773.97,2,4,4,"244","At Risk"
14917,232.35625,2,1123.75,0,3,4,"034","At Risk"
14918,40.3055555555556,7,4345.66,2,5,5,"255","At Risk"
14919,175.288194444444,1,359.35,1,1,2,"112","Others"
14920,201.191666666667,1,629.4,0,1,3,"013","Others"
14922,29.3659722222222,2,843.74,3,3,3,"333","Loyal Customers"
14924,246.18125,2,620.96,0,3,3,"033","At Risk"
14926,17.5333333333333,2,359.4,3,3,2,"332","Loyal Customers"
14927,32.3131944444444,1,308.2,3,1,2,"312","Others"
14928,263.449305555556,1,223.91,0,1,1,"011","Others"
14929,57.31875,1,612.81,2,1,3,"213","Others"
14930,106.345833333333,3,2873.77,1,3,5,"135","At Risk"
14932,1.34236111111111,2,666.13,4,3,3,"433","Loyal Customers"
14933,79.3847222222222,4,1770,1,4,4,"144","At Risk"
14934,14.3590277777778,3,1612.56,4,3,4,"434","Loyal Customers"
14935,255.342361111111,1,1065.12,0,1,4,"014","Others"
14936,26.3534722222222,4,4273.79,3,4,5,"345","Loyal Customers"
14938,198.265972222222,2,2322.43,0,3,5,"035","At Risk"
14940,53.3847222222222,2,531.49,2,3,3,"233","At Risk"
14941,214.354861111111,1,182.1,0,1,1,"011","Others"
14942,37.3819444444444,4,746.56,2,4,3,"243","At Risk"
14943,299.164583333333,1,107.62,0,1,1,"011","Others"
14944,25.3854166666667,7,3884.42,3,5,5,"355","Loyal Customers"
14945,49.3576388888889,1,179.4,2,1,1,"211","Others"
14947,24.0631944444444,4,758.97,3,4,3,"343","Loyal Customers"
14949,105.182638888889,4,515,1,4,3,"143","At Risk"
14952,32.3194444444444,21,9529.86,3,5,5,"355","Loyal Customers"
14953,54.2979166666667,3,685.65,2,3,3,"233","At Risk"
14954,339.140972222222,1,167.27,0,1,1,"011","Others"
14955,368.351388888889,1,163.77,0,1,1,"011","Others"
14956,57.1395833333333,1,1325,2,1,4,"214","Others"
14957,280.382638888889,1,203.2,0,1,1,"011","Others"
14958,231.229166666667,3,458.26,0,3,2,"032","At Risk"
14961,15.4270833333333,13,9365.47,3,5,5,"355","Loyal Customers"
14962,175.169444444444,3,240.21,1,3,1,"131","At Risk"
14963,15.3625,7,1651.23,3,5,4,"354","Loyal Customers"
14966,23.2826388888889,5,881.24,3,4,3,"343","Loyal Customers"
14967,77.3680555555556,5,1518.81,1,4,4,"144","At Risk"
14968,94.2729166666667,1,353.65,1,1,2,"112","Others"
14969,339.304166666667,1,906.23,0,1,3,"013","Others"
14970,45.1430555555556,8,3327.29,2,5,5,"255","At Risk"
14972,17.1555555555556,1,30.3,3,1,1,"311","Others"
14975,57.2430555555556,1,192.45,2,1,1,"211","Others"
14977,361.391666666667,1,31.93,0,1,1,"011","Others"
14978,66.25625,5,1190.82,2,4,4,"244","At Risk"
14979,371.296527777778,1,429.66,0,1,2,"012","Others"
14980,373.244444444444,1,150.68,0,1,1,"011","Others"
14981,59.3729166666667,1,270.8,2,1,2,"212","Others"
14982,208.172916666667,1,237.78,0,1,1,"011","Others"
14983,325.103472222222,1,183.2,0,1,1,"011","Others"
14984,24.3923611111111,4,1058.14,3,4,4,"344","Loyal Customers"
14986,12.1916666666667,2,563.1,4,3,3,"433","Loyal Customers"
14987,1.325,7,1387.45,4,5,4,"454","Champions"
14988,16.2972222222222,6,1704.11,3,5,4,"354","Loyal Customers"
14989,297.389583333333,1,342.4,0,1,2,"012","Others"
14990,248.254861111111,2,304.17,0,3,2,"032","At Risk"
14991,66.2916666666667,1,314.67,2,1,2,"212","Others"
14992,78.0923611111111,1,210.5,1,1,1,"111","Others"
14993,199.301388888889,1,36.13,0,1,1,"011","Others"
14994,18.2930555555556,5,946.72,3,4,3,"343","Loyal Customers"
14996,117.261805555556,2,442.29,1,3,2,"132","At Risk"
14997,291.326388888889,1,230.4,0,1,1,"011","Others"
14998,64.0506944444444,2,338.31,2,3,2,"232","At Risk"
14999,228.384722222222,1,129.48,0,1,1,"011","Others"
15001,30.2569444444444,2,199.11,3,3,1,"331","Loyal Customers"
15002,3.28125,6,3127.97,4,5,5,"455","Champions"
15003,109.178472222222,6,1027.03,1,5,4,"154","At Risk"
15005,2.22569444444444,29,7681.71,4,5,5,"455","Champions"
15006,89.2902777777778,1,277.4,1,1,2,"112","Others"
15008,116.286111111111,2,360,1,3,2,"132","At Risk"
15011,31.36875,2,416.6,3,3,2,"332","Loyal Customers"
15012,9.3,2,429.78,4,3,2,"432","Loyal Customers"
15013,123.330555555556,10,1610.82,1,5,4,"154","At Risk"
15015,137.257638888889,13,2354.97,1,5,5,"155","At Risk"
15016,29.1465277777778,4,450.85,3,4,2,"342","Loyal Customers"
15018,3.38472222222222,1,111.25,4,1,1,"411","Potential Loyalists"
15020,15.2722222222222,1,198.47,3,1,1,"311","Others"
15021,2.32222222222222,4,826.91,4,4,3,"443","Loyal Customers"
15022,313.165972222222,1,281.05,0,1,2,"012","Others"
15023,5.25833333333333,10,5287.64,4,5,5,"455","Champions"
15024,3.12222222222222,8,2414.18,4,5,5,"455","Champions"
15025,204.272916666667,1,617.83,0,1,3,"013","Others"
15026,11.2576388888889,2,579.89,4,3,3,"433","Loyal Customers"
15027,31.1305555555556,6,2129.45,3,5,4,"354","Loyal Customers"
15028,4.30138888888889,3,521.78,4,3,3,"433","Loyal Customers"
15029,255.322916666667,1,365.1,0,1,2,"012","Others"
15030,16.2111111111111,6,1461.63,3,5,4,"354","Loyal Customers"
15031,30.1576388888889,10,2449.75,3,5,5,"355","Loyal Customers"
15032,2.27152777777778,7,8821.55,4,5,5,"455","Champions"
15034,22.2458333333333,6,3957.04,3,5,5,"355","Loyal Customers"
15037,12.2888888888889,2,397.76,4,3,2,"432","Loyal Customers"
15038,5.37986111111111,4,579.67,4,4,3,"443","Loyal Customers"
15039,4.35763888888889,47,19960.3,4,5,5,"455","Champions"
15040,177.347916666667,1,7.49,0,1,1,"011","Others"
15041,80.28125,1,109.47,1,1,1,"111","Others"
15042,231.25,1,179.52,0,1,1,"011","Others"
15043,99.2027777777778,5,2333.32,1,4,5,"145","At Risk"
15044,15.2833333333333,18,8389.42,3,5,5,"355","Loyal Customers"
15046,61.3277777777778,10,2533.37,2,5,5,"255","At Risk"
15048,4.32361111111111,1,98.7,4,1,1,"411","Potential Loyalists"
15050,57.2381944444444,2,2349.5,2,3,5,"235","At Risk"
15051,15.1354166666667,6,2543.55,4,5,5,"455","Champions"
15055,110.371527777778,3,549.12,1,3,3,"133","At Risk"
15056,156.16875,1,113.65,1,1,1,"111","Others"
15057,79.2354166666667,3,1766.46,1,3,4,"134","At Risk"
15058,12.3881944444444,5,1285.04,4,4,4,"444","Champions"
15059,12.3659722222222,10,2153.48,4,5,5,"455","Champions"
15061,3.25763888888889,86,83284.38,4,5,5,"455","Champions"
15062,59.3909722222222,4,1597.76,2,4,4,"244","At Risk"
15064,46.2284722222222,4,1254.41,2,4,4,"244","At Risk"
